Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date
"148 Sage Bluff Circle, Calgary","499,800",For Sale,51.17840109999999,-114.1408013,3,3,10 Mar 25
"1602 - 3200 Corvette Way, Richmond","1,498,000",For Sale,49.1900977,-123.1331608,3,3,10 Mar 25
"1333 Hilliard Street, Peterborough","669,990",For Sale,44.3387947,-78.3339835,4,3,10 Mar 25
"& Part Lot 29 Purvis Street, Innisfil","899,000",For Sale,44.3475172,-79.5362353,,,10 Mar 25
"(Main Floor) - 63 Santamonica Boulevard, Toronto","2,600",For Rent,43.7081083,-79.2745237,3,2,10 Mar 25
"2786 Termini Terrace, Mississauga","4,890",For Rent,43.56991499999999,-79.7366284,5,4,10 Mar 25
"12 - 670 Highway 7 , Richmond Hill","178,000",For Sale,43.84657139999999,-79.37954979999999,,,10 Mar 25
"629 - 500 Wilson Avenue, Toronto","2,100",For Rent,43.7353752,-79.4454727,1,1,10 Mar 25
"Mitchell Court, West Perth","499,900",For Sale,43.464363,-81.186858,3,3,10 Mar 25
"50 Sovereign Heights, Calgary","921,605",For Sale,51.0425733,-114.1221076,3,3,10 Mar 25
"309 - 19953 76 Avenue, Langley","599,900",For Sale,49.1412318,-122.6711539,1,1,10 Mar 25
"71 - 6700 Rumble Street, Burnaby","1,230,000",For Sale,49.2142024,-122.9635728,4,3,10 Mar 25
"321 10 Street, Cardston","799,000",For Sale,49.19818,-113.3265,3,3,10 Mar 25
"21 Glen Watford Road, Cobourg","849,000",For Sale,43.95732479999999,-78.2002781,3,3,10 Mar 25
"Upper Level - 31 Ormond Street, Thorold","1,400",For Rent,43.1267823,-79.199382,2,1,10 Mar 25
"9 St Ives Crescent, Whitby","3,700",For Rent,43.9170415,-78.97327729999999,4,4,10 Mar 25
"570 Briar Hill Avenue, Toronto","7,500",For Rent,43.7097913,-79.4193534,3,4,10 Mar 25
"110B - 302 Carlaw Avenue, Toronto","3,690",For Rent,43.6635862,-79.34140699999999,,,10 Mar 25
"4210 - 1928 Lake Shore Boulevard, Toronto","3,250",For Rent,43.63555299999999,-79.4680716,2,2,10 Mar 25
"1906 - 3939 Duke Of York Boulevard, Mississauga","2,300",For Rent,43.5882342,-79.64066079999999,1,2,10 Mar 25
"1905 - 550 Taylor Street, Vancouver","612,000",For Sale,49.27996,-123.1057286,1,1,10 Mar 25
"3542 Sawmill Crescent, Vancouver","998,000",For Sale,49.2057187,-123.0299577,2,2,10 Mar 25
"32 - 6100 Woodwards Road, Richmond","1,328,000",For Sale,49.1436497,-123.157783,2,3,10 Mar 25
"#H - 313 St Patrick Street, Ottawa","488,000",For Sale,45.4321724,-75.6905953,2,2,10 Mar 25
"903 Front Road, Champlain","449,900",For Sale,45.621679,-74.6880833,3,1,10 Mar 25
"26 Edgehill Terrace, Stratford","155,000",For Sale,46.20194,-63.05738999999999,,,10 Mar 25
"9528 98 Avenue, Grande Prairie","729,900",For Sale,55.1691104,-118.781294,6,6,10 Mar 25
"32 Rowmont Common, Calgary","749,900",For Sale,51.1062058,-114.2783291,4,3,10 Mar 25
"5604 Taylor Crescent, Calgary","588,888",For Sale,51.1014032,-114.0593621,3,1,10 Mar 25
"50 Blueberry Drive , Whitecourt","360,000",For Sale,54.1221787,-115.6635424,4,3,10 Mar 25
"8 Saddlebrook Landing, Calgary","769,000",For Sale,51.1342528,-113.9269689,7,4,10 Mar 25
"12487 Devenport Drive, Maple Ridge","1,860,000",For Sale,49.2298127,-122.66427,4,3,10 Mar 25
"171 Buick Boulevard, Brampton","1,349,999",For Sale,43.6895634,-79.8432014,2,2,10 Mar 25
"61 Mortimer Avenue, Toronto","3,800",For Rent,43.6843578,-79.353672,3,4,10 Mar 25
"303 Crawford Street, Toronto","1,995,000",For Sale,43.65163099999999,-79.4174077,3,2,10 Mar 25
"110B - 302 Carlaw Avenue, Toronto","3,690",For Rent,43.6635862,-79.34140699999999,4,4,10 Mar 25
"2502 - 1410 Dupont Street, Toronto","499,999",For Sale,43.66710279999999,-79.4474491,,,10 Mar 25
"75 Weldrick Road, Richmond Hill","715,000",For Sale,43.86439319999999,-79.4294173,1,1,10 Mar 25
"403 - 55 Strathaven Drive, Mississauga","2,450",For Rent,43.61071,-79.65919,2,2,10 Mar 25
"603 - 32 Davenport Road, Toronto","897,000",For Sale,43.67327179999999,-79.3898897,1,1,10 Mar 25
"841 Johnson Street, Victoria","1,498,800",For Sale,48.42626,-123.36006,,,10 Mar 25
"7300 The Point Road, Denman Island","1,690,000",For Sale,49.592929,-124.8237575,2,3,10 Mar 25
"306 - 1 Buddy Road, View Royal","969,000",For Sale,48.4568951,-123.4561946,2,2,10 Mar 25
"10&11 - 204 Island Highway, Courtenay","750,000",For Sale,49.6998763,-124.9902293,,,10 Mar 25
"556 Highway No. 8 , Hamilton","979,000",For Sale,43.2150448,-79.7117772,3,3,10 Mar 25
"4300 County 11 Road, South Stormont","784,900",For Sale,45.0348804,-74.9361667,4,2,10 Mar 25
"285 Estate Drive, Sherwood Park","1,950,000",For Sale,53.5109945,-113.2868022,6,4,10 Mar 25
"5020 Corporate Drive, Burlington","499,900",For Sale,43.3910327,-79.7839406,1,1,10 Mar 25
"401 - 225 Alvin Road, Ottawa","285,000",For Sale,45.45347,-75.6491099,1,1,10 Mar 25
"563 Tahoe Heights, Ottawa","2,700",For Rent,45.3258291,-75.5861856,3,3,10 Mar 25
"525 Oldenburg Avenue, Ottawa","799,900",For Sale,45.18860720000001,-75.8509201,4,3,10 Mar 25
"35 - 530 28th Avenue, Vancouver","3,000",For Rent,49.2456246,-123.0933757,1,1,10 Mar 25
"47 Poplar Drive, Whitecourt","517,900",For Sale,54.15140299999999,-115.6608529,4,3,10 Mar 25
"313 - 1108 6 Avenue, Calgary","419,000",For Sale,51.0485091,-114.0872305,2,2,10 Mar 25
"208 Corner Glen Avenue, Calgary","659,900",For Sale,51.1680827,-113.9372748,5,4,10 Mar 25
"39531 Range Road 265 , Rural Lacombe County","585,000",For Sale,52.4037202,-113.7230871,3,2,10 Mar 25
"5537 Creditrise Place, Mississauga","3,400",For Rent,43.57137789999999,-79.7188693,3,4,10 Mar 25
"2193 Constance Drive, Oakville","4,800",For Rent,43.4811694,-79.6495873,4,10,10 Mar 25
"82 Bagot Street, Whitby","799,000",For Sale,43.9601972,-78.9582336,2,1,10 Mar 25
"Bsmt - 65 Stevenson Road, Oshawa","1,950",For Rent,43.8949053,-78.8838432,2,1,10 Mar 25
"Main & 2nd F - 292 Mortimer Avenue, Toronto","3,400",For Rent,43.6871103,-79.3427586,3,1,10 Mar 25
"210 Blackwell Crescent, Oshawa","1,289,000",For Sale,43.9573741,-78.8944508,4,4,10 Mar 25
"24 Nanaberry Street, Toronto","1,257,800",For Sale,43.822213,-79.2235702,4,4,10 Mar 25
"56 Palace Street, Thorold","2,700",For Rent,43.11303119999999,-79.2064073,4,4,10 Mar 25
"17 White Beach Crescent, Vaughan","1,388,000",For Sale,43.8590031,-79.4909615,3,1,10 Mar 25
"5659 Gilmore Road, Clarington","3,299,999",For Sale,44.0138624,-78.49108629999999,4,3,10 Mar 25
"22 Goldenrod Court, St. Thomas","719,900",For Sale,42.8091121,-81.1548461,3,3,10 Mar 25
"115 - 15 La Rose Avenue, Toronto","559,900",For Sale,43.68634,-79.51419,4,4,10 Mar 25
"1703 - 4633 Glen Erin Drive, Mississauga",0,For Sale,43.55400729999999,-79.7111418,3,2,10 Mar 25
"147 - 5260 Mcfarren Boulevard, Mississauga","3,450",For Rent,43.5690867,-79.7192278,2,2,10 Mar 25
"401 - 27 Bathurst Street, Toronto","2,000",For Rent,43.6411056,-79.4011877,3,3,10 Mar 25
"3402 - 50 Charles Street, Toronto","2,050",For Rent,43.6693054,-79.3838586,0,1,10 Mar 25
"Basement Sui - 246 Parkside Drive, Port Moody","2,000",For Rent,49.2977826,-122.8470188,1,1,10 Mar 25
"53 Royal Henley Boulevard, St. Catharines","1,150,000",For Sale,43.1912336,-79.2680559,3,3,10 Mar 25
"307 - 5058 Joyce Street, Vancouver","648,899",For Sale,49.2387388,-123.0311215,1,1,10 Mar 25
"1402 - 822 Homer Street, Vancouver","568,000",For Sale,49.2790402,-123.1172996,1,1,10 Mar 25
"7 - 350 Victoria Street, Ingersoll","570,000",For Sale,43.036131,-80.90101,3,3,10 Mar 25
"27 - 8726 159 Street, Surrey","899,000",For Sale,49.1614811,-122.7816966,3,3,10 Mar 25
"A&B - 3411 18 Avenue, Vernon","1,300,000",For Sale,50.255297,-119.27856,5,4,10 Mar 25
"321 - 654 Cook Road, Kelowna","575,000",For Sale,49.84596029999999,-119.48597,2,2,10 Mar 25
"2368 Nahanni Court, Kelowna","999,900",For Sale,49.9007292,-119.4279298,4,3,10 Mar 25
"1305 - 10150 117 Street, Edmonton","139,999",For Sale,53.5422434,-113.5236268,1,1,10 Mar 25
"1253 Highridge Drive, Kamloops","589,900",For Sale,50.653005,-120.1732581,3,2,10 Mar 25
"10 York Street, Toronto","2,450",For Rent,43.6411454,-79.38131249999999,1,1,10 Mar 25
"3901 Happy Valley Road, Metchosin","1,049,000",For Sale,48.4048243,-123.5471026,2,1,10 Mar 25
"1037 Reynolds Crescent, Airdrie","579,800",For Sale,51.2575376,-114.0177635,2,3,10 Mar 25
"145 Hirst Avenue, Parksville","749,900",For Sale,49.3193654,-124.3107536,,,10 Mar 25
"3175 Chinook Winds Drive, Airdrie","629,000",For Sale,51.2656185,-114.0415187,3,3,10 Mar 25
"210 Harmony Road, Oshawa","699,000",For Sale,43.9098471,-78.8369304,3,2,10 Mar 25
"lower - 18 Puckeridge Crescent, Toronto","2,500",For Rent,43.6642346,-79.5637594,2,1,10 Mar 25
"24 Deer Ridge Trail, Caledon","1,149,000",For Sale,43.75182,-79.84349999999999,4,4,10 Mar 25
"Main Floor - 31 Treeview Drive, Toronto","3,250",For Rent,43.6072006,-79.5333883,3,1,10 Mar 25
"1407 Strawline Hill Street , Coquitlam","2,499,800",For Sale,49.2984999,-122.738904,6,6,10 Mar 25
"81 Hadden Crescent, Barrie","829,000",For Sale,44.4138306,-79.6941741,3,3,10 Mar 25
"92 Klees Crescent, Aurora","3,188,000",For Sale,43.9872063,-79.48726549999999,4,4,10 Mar 25
"218B - 276 Carlaw Avenue, Toronto","3,200",For Rent,43.6633552,-79.3421402,,,10 Mar 25
"2603 - 1 Elm Drive, Mississauga","650,000",For Sale,43.5907399,-79.63188,1,1,10 Mar 25
"297 Oak Walk Drive, Oakville","539,000",For Sale,43.4862776,-79.7187666,1,1,10 Mar 25
"305 - 3900 Confederation Parkway, Mississauga","3,000",For Rent,43.5847051,-79.6450186,1,1,10 Mar 25
"714 - 3005 Pine Glen Road, Oakville","2,200",For Rent,43.43292659999999,-79.77367939999999,2,2,10 Mar 25
"517 - 410 Queens Quay, Toronto","889,000",For Sale,43.63806109999999,-79.3914588,1,1,10 Mar 25
"2305 - 18 Graydon Hall Drive, Toronto","2,850",For Rent,43.76279,-79.3464398,2,1,10 Mar 25
"4815 - 108 Peter Street, Toronto","2,400",For Rent,43.6476915,-79.3933074,2,2,10 Mar 25
"1504 - 65 Spring Garden Avenue, Toronto","1,100,000",For Sale,43.76449540000001,-79.4093092,1,1,10 Mar 25
"3703 - 50 Charles Street, Toronto","2,400",For Rent,43.6693054,-79.3838586,1,1,10 Mar 25
"30 Blue Springs Drive, Waterloo","495,000",For Sale,43.488097,-80.5262017,2,2,10 Mar 25
"2826 18a Avenue, Edmonton","445,999",For Sale,53.44874309999999,-113.38391,4,4,10 Mar 25
"2296 Eighth Avenue, Trail","359,000",For Sale,49.099545,-117.6870293,2,2,10 Mar 25
"30 - 1835 Nancee Way Court, Kelowna","459,900",For Sale,49.88047359999999,-119.542541,3,2,10 Mar 25
"21 Osprey Place, Osoyoos","849,900",For Sale,49.0257054,-119.4701516,3,3,10 Mar 25
"3306 Krestova Road, Krestova","910,000",For Sale,49.43672040000001,-117.604029,3,3,10 Mar 25
"318 - 769 Klo Road, Kelowna","498,800",For Sale,49.86095719999999,-119.4874652,3,2,10 Mar 25
"2473 Marine Drive, West Vancouver","280,000",For Sale,49.3348673,-123.1814091,,,10 Mar 25
"103-3 - 4501 North Road, Burnaby","89,000",For Sale,49.2438969,-122.8940027,,,10 Mar 25
"108 - 3855 Henning Drive, Burnaby","339,000",For Sale,49.264307,-123.0203293,,,10 Mar 25
"139 - 555 12th Avenue, Vancouver","128,000",For Sale,49.2609881,-123.1164951,,,10 Mar 25
"2210 - 4500 Kingsway , Burnaby","228,000",For Sale,49.229066,-123.004956,,,10 Mar 25
"1104 - 888 Hamilton Street, Vancouver","3,280",For Rent,49.2780748,-123.1169092,1,1,10 Mar 25
"505 - 10788 No.5 Road, Richmond","599,000",For Sale,49.1343834,-123.0891868,1,1,10 Mar 25
"206 - 4933 Clarendon Street, Vancouver","998,000",For Sale,49.2394981,-123.0560367,3,2,10 Mar 25
"4402 54 Street, Spirit River","229,900",For Sale,55.77732959999999,-118.8488466,4,2,10 Mar 25
"11424 Elbow Drive, Calgary","1,089,900",For Sale,50.9493292,-114.0859213,,,10 Mar 25
"1416 Petrie Way, Mississauga","1,488,000",For Sale,43.5197292,-79.6131479,4,3,10 Mar 25
"27 Tiveron Avenue, Caledon","2,895",For Rent,43.7547587,-79.82782519999999,3,3,10 Mar 25
"3491 Catalina Crescent, Richmond","1,038,000",For Sale,49.1913423,-123.1430542,0,1,10 Mar 25
"16895 Mccowan Road, Whitchurch-stouffville","999,990",For Sale,44.0732633,-79.33028469999999,,,10 Mar 25
"231 Crombie Street, Clarington","999,000",For Sale,43.9385111,-78.7051396,4,5,10 Mar 25
"162 Morningview Trail, Toronto","1,900",For Rent,43.8167664,-79.1997956,2,1,10 Mar 25
"1010 Cowan Point Drive, Bowen Island","2,890,000",For Sale,49.3449302,-123.3737245,3,3,10 Mar 25
"Caswell Crescent, Cornwall","539,000",For Sale,45.0308742,-74.7411008,6,2,10 Mar 25
"88 Bel Air Drive, Oakville","11,000",For Rent,43.45831279999999,-79.6535169,5,7,10 Mar 25
"3006 Cornish Road, Mississauga","1,799,000",For Sale,43.5333443,-79.6967647,4,4,10 Mar 25
"112 Laclie Street, Orillia","599,000",For Sale,44.6139713,-79.4161615,3,2,10 Mar 25
"1576 Lodgepole Place, Coquitlam","2,277,000",For Sale,49.3034204,-122.7922407,5,4,10 Mar 25
"38 Penwick Crescent, Richmond Hill","3,300",For Rent,43.8553421,-79.4416219,3,2,10 Mar 25
"15930 20 Avenue, Surrey","1,170,000",For Sale,49.0380577,-122.7811479,3,2,10 Mar 25
"647 College Street, Toronto","299,999",For Sale,43.6548841,-79.4158906,,,10 Mar 25
"202A - 18075 Leslie Street, Newmarket",20,For Rent,44.0793368,-79.43408260000001,,,10 Mar 25
"408 - 5020 Corporate Drive, Burlington","499,900",For Sale,43.3910327,-79.7839406,,,10 Mar 25
"2802 - 55 Regent Park Boulevard, Toronto","750,000",For Sale,43.6596211,-79.36095759999999,1,1,10 Mar 25
"607 - 159 Dundas Street, Toronto","688,000",For Sale,43.6550903,-79.3858399,2,2,10 Mar 25
"208 - 4005 Don Mills Road, Toronto","4,275",For Rent,43.810356,-79.36010639999999,2,2,10 Mar 25
"3 - 438 Gail Place, Nanaimo","379,000",For Sale,49.1639337,-123.9524946,3,2,10 Mar 25
"146 Simcoe Street, Victoria","1,474,900",For Sale,48.4193816,-123.3819703,2,2,10 Mar 25
"27 Olde Clover Drive, Lucan Biddulph","669,900",For Sale,43.1839628,-81.391348,4,3,10 Mar 25
"31 - 1200 Alta Lake Road, Whistler","2,188,000",For Sale,50.090911,-123.0086115,3,2,10 Mar 25
"15 Wellington Street South Street, Kitchener","439,000",For Sale,43.4536217,-80.50303889999999,1,1,10 Mar 25
"1808 - 1028 Barclay Street, Vancouver","1,200,000",For Sale,49.28228970000001,-123.1259317,2,2,10 Mar 25
"89 Redford Drive, South Huron","399,900",For Sale,43.35733,-81.47627,2,2,10 Mar 25
"132 - 32880 Bevan Way, Abbotsford","525,000",For Sale,49.0411395,-122.3134455,3,2,10 Mar 25
"290 East Puce Road, Lakeshore","779,900",For Sale,42.2954877,-82.78131309999999,3,3,10 Mar 25
"18 - 1155 Hugh Allan Drive, Kamloops","499,900",For Sale,50.6483599,-120.36806,3,2,10 Mar 25
"B - 7254 Pioneer Avenue, Agassiz","220,000",For Sale,49.23836499999999,-121.7594922,,,10 Mar 25
"116 Windermere Drive, Edmonton","3,298,000",For Sale,53.4391573,-113.6320097,4,6,10 Mar 25
"451 Werschner Lane, Saskatoon","699,900",For Sale,52.0979654,-106.5529809,4,3,10 Mar 25
"4 - 1767 152 Street, Surrey","720,000",For Sale,49.0337641,-122.801493,,,10 Mar 25
"1033 Reynolds Crescent, Airdrie","584,000",For Sale,51.2574663,-114.0177948,3,3,10 Mar 25
"8241 Brynlor Drive, Burnaby","2,288,000",For Sale,49.2085793,-122.9723411,7,4,10 Mar 25
"5 - 1640 162 Street, Surrey","699,900",For Sale,49.0319961,-122.7733691,3,2,10 Mar 25
"1480 Ballyclare Drive, Mississauga","1,989,000",For Sale,43.5527329,-79.6521497,4,4,10 Mar 25
"72 Wheat Lane, Kitchener","559,900",For Sale,43.3796481,-80.48292789999999,3,2,10 Mar 25
"24 Churchlea Mews, Orillia","655,000",For Sale,44.6046858,-79.3991775,3,3,10 Mar 25
"702 - 1765 Lawrence Avenue, Toronto","2,250",For Rent,43.7425655,-79.3060819,2,1,10 Mar 25
"306 - 103 Roger Street, Waterloo","579,000",For Sale,43.4600915,-80.5102067,2,2,10 Mar 25
"9/10 - 3688 Nashua Drive, Mississauga",16,For Rent,43.71493,-79.62433039999999,,,10 Mar 25
"206 - 18075 Leslie Street, Newmarket",20,For Rent,44.0793368,-79.43408260000001,,,10 Mar 25
"202-204 - 18075 Leslie Street, Newmarket",20,For Rent,44.0793368,-79.43408260000001,,,10 Mar 25
"406 - 15 Wellington Street, Kitchener","449,900",For Sale,43.4534742,-80.5030689,1,1,10 Mar 25
"1811 - 50 Power Street, Toronto","538,888",For Sale,43.6543821,-79.3630452,2,1,10 Mar 25
"10 Northtown Way, Toronto","739,000",For Sale,43.7759274,-79.4132893,1,1,10 Mar 25
"504 - 555 28th Street, North Vancouver","3,600",For Rent,49.3342371,-123.087226,2,2,10 Mar 25
"123 - 5800 Andrews Road, Richmond","888,000",For Sale,49.1214759,-123.1596098,2,1,10 Mar 25
"1003 - 1152 Sunset Drive, Kelowna","769,000",For Sale,49.8943135,-119.4970218,3,2,10 Mar 25
"6380 12th Street, Grand Forks","399,000",For Sale,49.0218436,-118.4473739,2,2,10 Mar 25
"107 - 14333 104 Avenue, Surrey",35,For Rent,49.1917085,-122.8251193,,,10 Mar 25
"204 - 234 5th Avenue, Vancouver","829,900",For Sale,49.2660911,-123.0999376,,,10 Mar 25
"303 - 4933 Clarendon Street, Vancouver","888,000",For Sale,49.2394981,-123.0560367,2,2,10 Mar 25
"18 - 4637 Blackcomb Way, Whistler","1,895,000",For Sale,50.1199351,-122.9400349,2,2,10 Mar 25
"510 - 2888 Cambie Street, Vancouver","569,000",For Sale,49.25980999999999,-123.1146858,0,1,10 Mar 25
"607 - 19979 76 Avenue, Langley","598,800",For Sale,49.1412323,-122.6697964,1,1,10 Mar 25
"905 - 5639 Hampton Place, Vancouver","718,000",For Sale,49.2590832,-123.2330855,1,1,10 Mar 25
"32567 Ross Drive, Mission","888,000",For Sale,49.1370331,-122.3220181,4,4,10 Mar 25
"9828 Belfriar Drive, Burnaby","1,058,000",For Sale,49.2452516,-122.8958144,3,2,10 Mar 25
"103 - 5775 Irmin Street, Burnaby","799,000",For Sale,49.2162115,-122.9811736,2,2,10 Mar 25
"3218 63 Street, Drayton Valley","2,600,000",For Sale,53.2062586,-115.0035643,,,10 Mar 25
"393033 Range Rd 5-0 , Leslieville","3,900,000",For Sale,52.3684655,-114.5794469,6,4,10 Mar 25
"114 2 Avenue, Delia","264,900",For Sale,51.63265999999999,-112.37249,3,2,10 Mar 25
"1775 Sherlock Avenue, Burnaby","2,680,000",For Sale,49.2683091,-122.9567686,8,6,10 Mar 25
"19226 Twp 631 A Long Lake , Rural Thorhild County","450,000",For Sale,54.4708641,-112.7710052,5,2,10 Mar 25
"1091 Esquimalt Avenue, West Vancouver","5,680,000",For Sale,49.3304532,-123.1453559,6,6,10 Mar 25
"1448 Sandhurst Place, West Vancouver","3,490,000",For Sale,49.3520592,-123.148057,6,5,10 Mar 25
"5339 Monte Bre Crescent, West Vancouver","3,550,000",For Sale,49.34881360000001,-123.2593093,5,4,10 Mar 25
"26161 Lougheed Highway, Maple Ridge","1,699,000",For Sale,49.1731238,-122.4972399,4,2,10 Mar 25
"12107 252 Street, Maple Ridge","1,648,000",For Sale,49.22222000000001,-122.52408,3,3,10 Mar 25
"75 Larkin Drive, Barrie","600,499",For Sale,44.414229,-79.6487447,3,2,10 Mar 25
"7561 89 High, Wellington North","915,000",For Sale,43.9901402,-80.64023399999999,3,2,10 Mar 25
"292 Still's Lane, Oakville","1,749,000",For Sale,43.4798838,-79.6424692,4,3,10 Mar 25
"Basement apa - 69 Mississauga Road, Mississauga","2,285",For Rent,43.5500946,-79.5927056,0,0,10 Mar 25
"6756 Horne Road, Sooke","1,075,000",For Sale,48.3738213,-123.7249427,4,3,10 Mar 25
"36 Elana Drive, Toronto","1,099,000",For Sale,43.7549368,-79.5201092,4,2,10 Mar 25
"2046 Dalton Road, Campbell River","624,900",For Sale,49.9718925,-125.2213838,3,1,10 Mar 25
"201 - 155 Downsview Park Boulevard, Toronto","699,000",For Sale,43.7356567,-79.480668,2,2,10 Mar 25
"2114 Otter Ridge Drive, Sooke","1,499,900",For Sale,48.3619484,-123.8131303,5,4,10 Mar 25
"612 - 9 George Street, Brampton","1,995",For Rent,43.68523,-79.76178999999999,1,1,10 Mar 25
"416 - 2450 Old Bronte Road, Oakville","2,100",For Rent,43.433592,-79.7741212,1,1,10 Mar 25
"106 - 15 Kneeshaw Drive, Barrie","2,150",For Rent,44.3481026,-79.6222071,1,1,10 Mar 25
"906 - 609 Avenue Road, Toronto","759,900",For Sale,43.68963280000001,-79.40232929999999,2,2,10 Mar 25
"816 - 5 Defries Street, Toronto","2,400",For Rent,43.6605705,-79.3563724,1,2,10 Mar 25
"33877 Walnut Avenue, Abbotsford","1,849,700",For Sale,49.0529149,-122.2866768,3,2,10 Mar 25
"4 - 5115 Buxton Street, Burnaby","1,690,000",For Sale,49.2346533,-122.9902481,6,3,10 Mar 25
"3 - 5115 Buxton Street, Burnaby","1,690,000",For Sale,49.2346533,-122.9902481,4,6,10 Mar 25
"98 - 8400 Shook Road, Mission","179,000",For Sale,49.15386179999999,-122.2318528,4,6,10 Mar 25
"14945 Buena Vista Avenue, White Rock","1,499,999",For Sale,49.024098,-122.8081183,,,10 Mar 25
"211 - 2222 Prince Edward Street, Vancouver","769,000",For Sale,49.2648404,-123.0953629,,,10 Mar 25
"25 - 9728 Alexandra Road, Richmond","1,243,000",For Sale,49.1787317,-123.11523,1,1,10 Mar 25
"111 - 6677 Cambie Street, Vancouver","699,999",For Sale,49.2243649,-123.1170539,3,3,10 Mar 25
"40 - 5191 Steveston Highway, Richmond","1,490,000",For Sale,49.13389369999999,-123.166232,4,4,10 Mar 25
"302 - 2200 Douglas Road, Burnaby","699,888",For Sale,49.2642416,-122.9899479,2,1,10 Mar 25
"1004 - 1401 Hunter Street, North Vancouver","778,000",For Sale,49.310499,-123.0347028,1,1,10 Mar 25
"6116 Oak Street, Vancouver","1,890,000",For Sale,49.2301302,-123.1280447,3,3,10 Mar 25
"10751 Westshore Road, Vernon","149,900",For Sale,50.2255899,-119.46316,,,10 Mar 25
"201 - 1675 Lions Gate Lane, North Vancouver","728,000",For Sale,49.32548490000001,-123.1226258,1,1,10 Mar 25
"210 - 211 Kildonan Avenue, Enderby","249,000",For Sale,50.5572656,-119.1328577,2,1,10 Mar 25
"4213 156a Avenue, Edmonton","589,900",For Sale,53.6178713,-113.4051846,4,4,10 Mar 25
"201 - 1950 Durnin Road, Kelowna","439,800",For Sale,49.878878,-119.4327058,1,1,10 Mar 25
